"Taxon","AHC","CLR_pc0.01","CLR_pc0.5","CLR_pc1","DESeq2","LEfSe"
"KJ759931.1.1814",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ759957.1.1818",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ759975.1.1805",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759983.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760021.1.1815",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ760038.1.1806",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760048.1.2060",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760085.1.1817",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760089.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760127.1.1748",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760210.1.1800",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ760231.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760258.1.1801",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"KJ760262.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760275.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760281.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760322.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ760339.1.1776",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760349.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760369.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760404.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760407.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760411.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760425.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760432.1.1795",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ760437.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760483.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760518.1.1794",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760553.1.1771",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ760591.1.1800",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ760597.1.1794",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760603.1.1795",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760645.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760651.1.1788",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760652.1.1793",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760665.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760678.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760687.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760688.1.1793",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760732.1.1804",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760736.1.1790",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760737.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760742.1.1793",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760757.1.1727",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ760760.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760830.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760840.1.1786",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760852.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760877.1.1784",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ760891.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760909.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ760937.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760946.1.1785",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760958.1.1786",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ760964.1.1782",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ760988.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761015.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761028.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761044.1.1802",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ761046.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761067.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761081.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761090.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ761102.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761112.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ761125.1.1789",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ761145.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761159.1.1798",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ761177.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761195.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761230.1.1793",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ761269.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761359.1.1805",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ761362.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761373.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761384.1.1794",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"KJ761403.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761415.1.1806",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ761438.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761469.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761476.1.1793",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761501.1.1810",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ761505.1.1778",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ761545.1.1802",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ761576.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761599.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761602.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761608.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ761653.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761658.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ761664.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ761713.1.1795",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"KJ761726.1.1788",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ761781.1.1790",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ761829.1.1797",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ761866.1.1804",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ761894.1.1780",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ761978.1.1778",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ761985.1.1806",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"KJ762089.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762093.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762184.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762198.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762211.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762264.1.1801",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ762302.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ762325.1.1765",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762361.1.1772",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762389.1.1777",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762435.1.1785",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762454.1.1596",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762455.1.1745",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762468.1.1829",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762470.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762472.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762479.1.1805",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762482.1.1790",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762486.1.2062",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ762492.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ762509.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762510.1.1806",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762514.1.1777",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ762517.1.1793",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762520.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762526.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762561.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762563.1.1782",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"KJ762569.1.1762",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762586.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ762608.1.1818",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762610.1.1763",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ762616.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762618.1.1776",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762628.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ762633.1.1801",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762635.1.1880",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762645.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ762647.1.1790",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762671.1.2064",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762680.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762681.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762686.1.1792",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ762695.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762697.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762699.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762709.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762718.1.2061",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762722.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762733.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762734.1.2065",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762735.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762736.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762742.1.2068",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762747.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762748.1.1763",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762753.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762764.1.1806",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762783.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762790.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762797.1.1805",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762806.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762813.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762839.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762856.1.1793",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762860.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762863.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762866.1.1798",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762877.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762878.1.1787",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762883.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762915.1.1762",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762930.1.1758",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762931.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762936.1.1789",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762943.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762945.1.1780",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762946.1.1785",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762954.1.1780",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762959.1.1793",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ762963.1.1796",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ762988.1.1804",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ762992.1.1771",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ762999.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763005.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763007.1.1798",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"KJ763010.1.1784",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763013.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763014.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763025.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763027.1.1790",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763036.1.1796",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763045.1.1778",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763058.1.1799",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763068.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763077.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763088.1.1809",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763101.1.1798",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763120.1.1790",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763122.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763124.1.1781",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763131.1.1800",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763132.1.1756",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763133.1.1789",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763135.1.1797",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763140.1.1770",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763141.1.1812",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763153.1.1801",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763160.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763162.1.1755",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763170.1.1795",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763171.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763179.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763195.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763206.1.1814",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763229.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763233.1.1794",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763237.1.1781",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763259.1.1763",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763263.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763281.1.1812",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763286.1.1798",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763288.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763291.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763302.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763310.1.1809",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763316.1.1790",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763317.1.1766",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763345.1.1791",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763348.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763357.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763363.1.1806",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763365.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763374.1.1779",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763406.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763412.1.1799",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"KJ763431.1.1634",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763435.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763436.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763451.1.1791",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763452.1.1795",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763454.1.1804",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763455.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763457.1.1761",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763460.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763464.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763480.1.1793",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763483.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763489.1.1801",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763494.1.1791",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763495.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763496.1.1796",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763497.1.1804",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763498.1.1790",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763500.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763501.1.1800",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763514.1.1790",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ763522.1.1764",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763524.1.1790",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763533.1.1808",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763550.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763551.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763557.1.1804",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ763562.1.1796",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763564.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763567.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763569.1.1806",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763571.1.1802",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763580.1.1800",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763584.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763591.1.1792",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763598.1.1793",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763601.1.1792",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763606.1.1804",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763609.1.1787",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763610.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763611.1.1765",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763617.1.1806",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763621.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763629.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763630.1.1795",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763631.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763633.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763637.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763642.1.1795",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763643.1.1795",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763644.1.1801",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ763647.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763648.1.1765",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763654.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763665.1.1796",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ763667.1.1784",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763673.1.1781",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763675.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763679.1.1810",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763684.1.1796",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"KJ763686.1.1788",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763689.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763691.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763692.1.1819",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763693.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763696.1.1794",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763701.1.1754",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763706.1.1765",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"KJ763708.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763709.1.1827",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763714.1.1794",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763718.1.1789",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763720.1.1803",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763722.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763724.1.1811",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763725.1.1817",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ763729.1.1789",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763730.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763740.1.1794",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763744.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ763753.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763759.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763774.1.1807",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ763775.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763779.1.1793",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763780.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763784.1.1767",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763789.1.1790",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763791.1.1794",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763793.1.1785",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"KJ763794.1.1800",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ763795.1.1805",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763800.1.1807",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ763801.1.1811",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ763812.1.1797",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763813.1.1806",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ763816.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
